id,text,simplify,score
1OxarI6IjP4_3-8-rgb_front,"So this club, for most good recreational players they're hitting it from a hundred and forty to about one hundred and seventy.","So this club, for most good recreational players, they can hit it from about one hundred and seventy to a hundred and forty.",tensor([[0.9449]])
FC1L5gtPmkU_5-8-rgb_front,Caffeine becomes a fall back just as refined sugar does.,Caffeine is a fall back just like sugar is.,tensor([[0.9241]])
bcM7xvycZAs_1-8-rgb_front,Some of the complications that we run into could be something as simple as just not getting the patient adequately numb.,Some of the problems that we run into may be something as simple as not getting the patient completely numb.,tensor([[0.9500]])
2ZOSvpNBx5M_7-3-rgb_front,"But also, you have this bucket of water so that if something happens, you have a bunch of water here that you can use.","But also, you have this bucket of water, so if something happens, you can use this water right here.",tensor([[0.9448]])
0tyxKl8Uzy4_0-8-rgb_front,Remember when I told you it was so hard to collect Barbie dolls and the sense of knowing exactly all the different Barbie's that are out there.,Remember when I told you it was so hard to buy Barbie dolls and the feeling of knowing all the different Barbie's out there.,tensor([[0.9594]])
FSfYt1I8xq0_7-3-rgb_front,"Now, that person is free to run and play tag.",Now they can run around and play tag.,tensor([[0.6332]])
eANyqXdSpSk_11-5-rgb_front,Then give it a glide down.,Then give them a glide.,tensor([[0.6324]])
1_u_51a8M8o_1-8-rgb_front,Today I would be talking about how to clip a horse.,Today we are going to learn how to clip a horse.,tensor([[0.8022]])
-eSwgmd4XaQ_5-5-rgb_front,This is going to get you best tailslide possible.,This will give you the best tailslide possible.,tensor([[0.9147]])
1s3sDViHORA_25-8-rgb_front,The most important thing with makeup is keeping it organized and you need somebody in charge of just keeping the makeup stocked.,The main thing with makeup is to keep it organized and you need someone to keep the makeup organized.,tensor([[0.9272]])
D9gCaLiAB4c_11-11-rgb_front,"And, it's really color is all what you can compare it to what it lays against.","In fact, the color is everything you can compare it to what it stands for.",tensor([[0.6228]])
1FClPh-OBvw_7-5-rgb_front,"And, of course, your roller, it's going to be the one that allows it to go back and forth in the track.","And of course, your roller, that's the one that will allow it to move back and forth on the track.",tensor([[0.9046]])
1TUhpDtbOck_10-5-rgb_front,Sometimes you'll drop the line and it'll come all the way out.,Sometimes the line will fall and it will come all the way out.,tensor([[0.9144]])
1NdnCBn6-F4_9-3-rgb_front,"This, on the other hand, is a 9 foot 3X leader, which is 8 pound test.","However, this is a 9 foot 3X leader. This is an 8 pound test.",tensor([[0.9546]])
0ICZi26jdaQ_9-5-rgb_front,And so the computer is a great tool as far as trying to track down suspects or people of interest.,So the computer is a great tool when you want to find suspects or people of interest.,tensor([[0.9306]])
1ia4jmyCnyk_6-8-rgb_front,"You can roll your ends in order to achieve that rolling end rounding the face, or you can use in order to get more of that flip.","You can roll your ends so that you can get that rolling end around the face, or you can use it to get more turn.",tensor([[0.8293]])
5g5x8cLjosU_2-3-rgb_front,This is not where you one participant in a party give your gift.,This is not where you one person at a party give your gift.,tensor([[0.9537]])
1gDezSEPi_o_7-8-rgb_front,"And, we're going to add in two ounces of lime juice, which is about four good squeezes.",And then we're going to add two ounces of lime juice. That's about four good squeezes.,tensor([[0.9701]])
fCk8Md58LK4_21-4-rgb_front,You go oh we can do this or that or the other or the other and we don't actually move in any specific direction.,You go oh we can do this or that or the other or the other and we don't really know what's going on.,tensor([[0.7131]])
37dhRkNvV0M_4-8-rgb_front,You're going to take your belt behind your lower back.,The belt will be placed behind your lower back.,tensor([[0.6990]])
BT6nLJAINgo_2-8-rgb_front,You're going to need your ear shape and you're going to need your floral wire.,You're going to need your ear shape. You're going to need your wire.,tensor([[0.8962]])
2XnIHZ9qbsI_3-5-rgb_front,"But, the masse shot, now, is one where we're using a radical curve.","But the mass shot, now, is the one where we're taking a big curve.",tensor([[0.7018]])
1IKLsLfTtLs_10-5-rgb_front,So you're got to keep this up really high to really isolate the triceps.,So you should keep this up high enough to really isolate the triceps.,tensor([[0.9349]])
DPBciYELWjg_1-5-rgb_front,This creative financial planning tool is available to Americans that are 62 years of age or older.,This financial planning tool is available to people who are 62 years of age or older.,tensor([[0.9394]])
eBrlZcccILg_10-3-rgb_front,Well the ocean is the greatest flute player in the history of the world.,The ocean is the world's greatest flute player right now.,tensor([[0.9555]])
1KoWaCTX1jU_23-5-rgb_front,And that's how you eat healthy dorm room snacks.,"This way, you can eat healthy dorm snacks.",tensor([[0.7678]])
fFc9HA0XHvY_5-5-rgb_front,Planting next to the ball and driving the ball through the net.,Plant the ball on the ground and drive it through the net.,tensor([[0.7730]])
dcN7W0lxTpE_47-8-rgb_front,That was not seen in those consuming the raw tomato products.,This does not happen when people eat raw tomato products.,tensor([[0.7831]])
csEuySpZgAo_1-5-rgb_front,"You can find me in New York City, and today I'm going to teach you how to play a saw.","I live in New York City, and today I'm going to show you how to use a saw.",tensor([[0.7901]])
1YKBEpMNuWE_2-8-rgb_front,You don't want to hit it on the way up so you want to make sure that your nollie is high enough to get into lipslide.,You don't want to hit it on the way up so you want to make sure your nollie is at the right height.,tensor([[0.8511]])
1UEZfuSvYuA_5-5-rgb_front,"So, as Zach right here is playing the top of our zone he has to realize who is out here.","So, as Zach here is playing the top of our zone he needs to know who's out there.",tensor([[0.9201]])
Cd2BSk73Yqo_12-8-rgb_front,It may take a little bit of time for you to get a handle on how to translate what it is you want to say into the block of wood.,It may take a little bit of time for you to get a handle on how to translate what you are trying to say.,tensor([[0.5741]])
B_tPIrQM91w_1-8-rgb_front,"Again, we're sticking with natural, obviously, so I'm using a very, very neutral lip liner.","Again, we're going with natural, of course, so I'm using a neutral lip liner.",tensor([[0.9837]])
2-3DDnF8ZLk_6-8-rgb_front,But I'm more concerned with working on the inside of my building; and that's where I spent my money for this building was on the inside walls.,"But I want to work on the inside of my building, and that's where I spent my money. I spent my money on the inside walls.",tensor([[0.9108]])
48QmLVn7fqQ_18-8-rgb_front,I might come down here maybe add some wrinkles along the sides.,I will probably add some wrinkles along the sides here.,tensor([[0.8476]])
FIbFH_Tdnb8_1-1-rgb_front,"So, what normally happens is, I said when your right arm goes out, that's when your right leg goes out.","So, what usually happens is, when your right arm goes out, that's when your left leg goes out.",tensor([[0.9480]])
47oJoR2BC34_7-8-rgb_front,"These could be used in a court case, they could be used for lectures, med school.","These can be used in court. They can be used for lectures, medical school.",tensor([[0.9417]])
a0te0H5ms1Y_4-9-rgb_front,It basically involves obviously some painting but also some tape applied to your canvas.,It basically includes some painting but also some tape placed on your canvas.,tensor([[0.8706]])
04DtdCu2kfg_3-5-rgb_front,"Obviously, when they have the ball, we're on the ball with our defense.","When they have the ball, we're on the ball with the defense.",tensor([[0.9639]])
-8AYi1n0UWo_11-8-rgb_front,"This will affect 'em on eating, and also they will be lazy and want to sleep a lot.","This will influence 'em on eating, and they will be lazy and need to sleep a lot.",tensor([[0.9639]])
-0oP2H0vAGY_10-5-rgb_front,When the murderer chooses they will choose a victim and kill them.,"When the killer chooses, they will choose a person and kill them.",tensor([[0.9379]])
EbGnmoS4D4U_9-8-rgb_front,This is a streptocarpella by the way that looks pretty terrible but it is really quite beautiful.,This is a streptocarpella by the way that looks pretty bad but it is actually pretty good.,tensor([[0.9051]])
3tyfxL2wO-M_18-8-rgb_front,"You do want your hair to still remain soft and pliable, so that way you're not harming what you have already done.","You want your hair to stay soft and soft, so that way you're not going to damage what you've already done.",tensor([[0.8986]])
CuqR-BVLU9k_6-8-rgb_front,Keeping the shoulders at a level pace here.,The shoulders should stay level here.,tensor([[0.7143]])
FaDSFhcBlHI_2-8-rgb_front,"For this you need a match, you need a knife and you need a marker.",For this you need a match. You need a knife. You need a marker.,tensor([[0.9897]])
aHUC2fh-jfQ_7-8-rgb_front,Or they might just have regular people that they always shoot with that they feel comfortable with and they know.,Or they may just have regular people they always shoot with that they know and they feel comfortable with.,tensor([[0.9901]])
DX3KWLldIJc_1-8-rgb_front,And the you will want to cut a flat side so you won't have it rolling around when you are slicing.,And the you will want to cut a flat side so it will not roll around when you are cutting.,tensor([[0.8378]])
FoiJ4mTiW18_4-9-rgb_front,Now as far as designs and colors you have many to choose from.,Now as far as colors and designs you have many to pick from.,tensor([[0.9817]])
BFTBP-LfR0A_6-8-rgb_front,"When you're shooting video, it's important to have a steady, clear shot.","When you're taking pictures, you need a steady, clear shot.",tensor([[0.8089]])
DcnH1GxziLs_6-8-rgb_front,A spot color is a secondary color that compliments the primary color on your logo.,A spot color is a secondary color that compliments your logo's primary color.,tensor([[0.9973]])
aD7Kmdiuigo_14-5-rgb_front,You have to tell the audience something that they don't know when you're writing a story.,You should tell the audience something they don't know when you are writing a story.,tensor([[0.8762]])
1avHo4qZ86Q_7-8-rgb_front,What you do is you string your beads on your chain in the order you want them to be.,What you do is you put the beads on the chain in the order that you want them.,tensor([[0.9602]])
0Ca0Mc1SqpA_1-8-rgb_front,"This is a print, a print is a piece of art that has been replicated.","This is a print, a print is a piece of art. It has been reproduced.",tensor([[0.9405]])
